groupId,group_size,num_items,strategy,gold_label,llama,mistral,gemma,phi
797,4,50,ADD,['item_16'],"['item_13', 'item_16']","['item_7', 'item_8', 'item_13', 'item_15', 'item_16', 'item_17', 'item_19', 'item_20', 'item_24', 'item_25', 'item_27', 'item_33', 'item_38', 'item_39', 'item_40', 'item_41', 'item_46', 'item_48']","['item_7', 'item_8', 'item_10', 'item_20']",['item_7']
798,2,50,MPL,"['item_12', 'item_15', 'item_2', 'item_22', 'item_4', 'item_44', 'item_45', 'item_46', 'item_47', 'item_9']",['item_2'],"['item_2', 'item_4', 'item_10', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_2'],"['item_2', 'item_4', 'item_9', 'item_12', 'item_15', 'item_22', 'item_31', 'item_35']"
799,4,50,ADD,['item_43'],"['item_43', 'item_44']","['item_4', 'item_10', 'item_25', 'item_37', 'item_46']",['item_2'],['item_43']
800,2,50,MPL,"['item_12', 'item_22', 'item_27', 'item_31', 'item_32', 'item_43', 'item_48', 'item_50', 'item_6', 'item_7']",['item_38'],"['item_6', 'item_22', 'item_31', 'item_43']","['item_6', 'item_22']","['Item_6', 'Item_7', 'Item_12', 'Item_22', 'Item_27', 'Item_31']"
801,4,50,ADD,['item_47'],['item_47'],"['item_6', 'item_47', 'item_23', 'item_12', 'item_38', 'item_49']",['item_2'],['item_19']
802,2,50,APP,"['item_10', 'item_19', 'item_3', 'item_30', 'item_36', 'item_7']","['item_3', 'item_10', 'item_30', 'item_32']","['item_7', 'item_10', 'item_15', 'item_19', 'item_30', 'item_32', 'item_36', 'item_48']","['item_3', 'item_10']","['item_3', 'item_7', 'item_10', 'item_19']"
803,4,50,MPL,"['item_12', 'item_17', 'item_18', 'item_2', 'item_22', 'item_27', 'item_28', 'item_34', 'item_36', 'item_38', 'item_40', 'item_44', 'item_45', 'item_47', 'item_48', 'item_5', 'item_50']",['item_2'],"['item_12', 'item_13', 'item_27', 'item_28']",['item_2'],"['item_2', 'item_5', 'item_12', 'item_17', 'item_18', 'item_44', 'item_45', 'item_47', 'item_50']"
807,4,50,ADD,['item_7'],"['item_26', 'item_27']","['item_7', 'item_10', 'item_32', 'item_46', 'item_48']","['item_7', 'item_12']",['item_7']
809,4,50,ADD,['item_10'],['item_12'],"['item_8', 'item_10', 'item_17', 'item_26', 'item_35', 'item_42', 'item_47']","['item_12', 'item_8', 'item_10']","['item_10', 'item_42']"
810,4,50,MPL,"['item_18', 'item_20', 'item_22', 'item_30', 'item_32', 'item_35', 'item_36', 'item_37', 'item_39', 'item_41', 'item_42', 'item_44', 'item_47', 'item_5', 'item_7', 'item_8']",['item_41'],"['item_5', 'item_7', 'item_18', 'item_19', 'item_20', 'item_22', 'item_24', 'item_26', 'item_30', 'item_31', 'item_32', 'item_33', 'item_35', 'item_37', 'item_38', 'item_40', 'item_41', 'item_43', 'item_46', 'item_47', 'item_49']",['item_2'],"['item_5', 'item_22', 'item_41']"
811,2,50,LMS,['item_14'],"['item_25', 'item_33']","['item_7', 'item_11', 'item_33', 'item_34', 'item_50']","['item_7', 'item_14', 'item_22', 'item_33']",['item_14']
812,2,50,ADD,['item_20'],"['item_13', 'item_12']","['item_3', 'item_12', 'item_18', 'item_20', 'item_33', 'item_37', 'item_46']","['item_6', 'item_12', 'item_20', 'item_33']",['item_20']
813,2,50,LMS,"['item_21', 'item_30']","['item_20', 'item_30']","['item_8', 'item_15', 'item_20', 'item_24', 'item_30', 'item_46']","['item_8', 'item_12', 'item_21', 'item_30']",['item_21']
814,2,50,MPL,"['item_14', 'item_26', 'item_27', 'item_29', 'item_3', 'item_35', 'item_38', 'item_40', 'item_41', 'item_45', 'item_50']",['item_27'],"['item_27', 'item_28', 'item_30', 'item_46']",['item_7'],"['item_3', 'item_14', 'item_27', 'item_29', 'item_35', 'item_38', 'item_40', 'item_45']"
815,4,50,ADD,"['item_32', 'item_35']",['item_36'],"['item_4', 'item_5', 'item_7', 'item_10', 'item_13', 'item_16', 'item_17', 'item_19', 'item_22', 'item_23', 'item_26', 'item_28', 'item_31', 'item_32', 'item_35', 'item_36', 'item_37', 'item_42', 'item_44', 'item_49']","['item_2', 'item_4', 'item_9', 'item_12', 'item_16', 'item_17', 'item_19', 'item_21', 'item_23', 'item_26', 'item_28', 'item_32', 'item_33', 'item_35', 'item_36']","['item_23', 'item_30', 'item_37', 'item_44']"
816,4,50,ADD,['item_1'],['item_50'],"['item_31', 'item_48', 'item_49']","['item_8', 'item_12']",['item_1']
818,2,50,ADD,['item_23'],"['item_23', 'item_29']","['item_7', 'item_10', 'item_13', 'item_14', 'item_17', 'item_18', 'item_20', 'item_21', 'item_23', 'item_26', 'item_29', 'item_30', 'item_31', 'item_32', 'item_34', 'item_35', 'item_37', 'item_38', 'item_39', 'item_41', 'item_42', 'item_45', 'item_46']","['item_3', 'item_7']",['item_23']
820,2,50,APP,"['item_14', 'item_18', 'item_29', 'item_3', 'item_44', 'item_46', 'item_47', 'item_50']","['item_3', 'item_4']","['item_3', 'item_6', 'item_12', 'item_14', 'item_17', 'item_18', 'item_22', 'item_25', 'item_26', 'item_29', 'item_30', 'item_33', 'item_34', 'item_35', 'item_37', 'item_38', 'item_40', 'item_41', 'item_44', 'item_46', 'item_47', 'item_49']","['item_3', 'item_14']","['item_3', 'item_14', 'item_18', 'item_23']"
822,2,50,LMS,"['item_33', 'item_41', 'item_46']","['item_7', 'item_10']","['item_7', 'item_10', 'item_31', 'item_41', 'item_46']","['item_7', 'item_33', 'item_46']",['item_7']
823,2,50,LMS,"['item_25', 'item_49']","['item_34', 'item_49']","['item_2', 'item_7', 'item_11', 'item_14', 'item_16', 'item_18', 'item_22', 'item_25', 'item_30', 'item_33', 'item_34', 'item_36', 'item_37', 'item_39', 'item_42', 'item_45', 'item_47', 'item_49']",['item_1'],['item_25']
824,2,50,APP,"['item_11', 'item_15', 'item_17', 'item_30', 'item_32', 'item_35', 'item_42', 'item_9']","['item_17', 'item_28']","['item_5', 'item_17', 'item_20', 'item_31', 'item_42']","['item_5', 'item_17']","['item_9', 'item_11', 'item_15', 'item_17', 'item_23', 'item_24']"
825,2,50,ADD,"['item_2', 'item_28']","['item_28', 'item_41']","['item_6', 'item_14', 'item_28', 'item_39', 'item_47']",['item_2'],"['item_2', 'item_28']"
826,4,50,LMS,['item_22'],['item_1'],"['item_4', 'item_19', 'item_25', 'item_35', 'item_40']",['item_1'],['item_44']
828,4,50,MPL,"['item_1', 'item_14', 'item_15', 'item_16', 'item_19', 'item_22', 'item_25', 'item_26', 'item_33', 'item_35', 'item_39', 'item_4', 'item_40', 'item_41', 'item_45', 'item_48', 'item_5', 'item_50', 'item_7']",['item_50'],"['item_4', 'item_5', 'item_9', 'item_15', 'item_16', 'item_19', 'item_22', 'item_25', 'item_33', 'item_36', 'item_39', 'item_41', 'item_45', 'item_48', 'item_49']",['item_2'],"['item_1', 'item_4', 'item_5', 'item_7', 'item_16', 'item_41']"
829,2,50,ADD,['item_28'],"['item_28', 'item_22']","['item_7', 'item_9', 'item_13', 'item_15', 'item_17', 'item_19', 'item_20', 'item_21', 'item_23', 'item_24', 'item_28', 'item_29', 'item_31', 'item_35', 'item_39', 'item_41', 'item_47', 'item_48', 'item_50']","['item_9', 'item_28', 'item_13', 'item_21', 'item_49']",['item_28']
830,4,50,MPL,"['item_10', 'item_11', 'item_14', 'item_15', 'item_16', 'item_18', 'item_2', 'item_20', 'item_24', 'item_27', 'item_29', 'item_32', 'item_34', 'item_35', 'item_38', 'item_39', 'item_4', 'item_40', 'item_45', 'item_46', 'item_47', 'item_49', 'item_7', 'item_9']",['item_2'],"['item_2', 'item_7', 'item_9', 'item_10', 'item_11', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_24', 'item_25', 'item_26', 'item_27', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_2'],"['item_1', 'item_4', 'item_7', 'item_45', 'item_46', 'item_47', 'item_49']"
831,4,50,MPL,"['item_1', 'item_10', 'item_11', 'item_13', 'item_14', 'item_18', 'item_20', 'item_21', 'item_22', 'item_31', 'item_32', 'item_33', 'item_39', 'item_40', 'item_42', 'item_45', 'item_49', 'item_5', 'item_6']",['item_21'],"['item_5', 'item_15', 'item_20', 'item_33']",['item_2'],"['Item_1', 'Item_5', 'Item_6', 'Item_10', 'Item_11', 'Item_13', 'Item_27', 'Item_35', 'Item_39', 'Item_42', 'Item_45', 'Item_49']"
832,8,50,LMS,"['item_23', 'item_50', 'item_9']",['item_50'],"['item_36', 'item_49']",['item_1'],['item_50']
833,2,50,APP,"['item_11', 'item_2', 'item_20', 'item_22', 'item_23', 'item_25', 'item_30', 'item_45']","['item_11', 'item_45']","['item_11', 'item_22']","['item_2', 'item_11', 'item_17', 'item_22', 'item_23', 'item_30', 'item_34', 'item_45']","['item_2', 'item_11', 'item_20', 'item_22', 'item_23']"
836,4,50,ADD,['item_19'],['item_13'],"['item_48', 'item_49']",['item_2'],"['item_10', 'item_24']"
837,2,50,APP,"['item_17', 'item_20', 'item_28', 'item_37', 'item_42', 'item_43', 'item_50']","['item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_10', 'item_11', 'item_12', 'item_13', 'item_14', 'item_15', 'item_16', 'item_17', 'item_18', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_32', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']","['item_7', 'item_10', 'item_15', 'item_26', 'item_27', 'item_38', 'item_40', 'item_47', 'item_49']","['item_7', 'item_10']",['item_17']
838,4,50,MPL,"['item_10', 'item_13', 'item_14', 'item_19', 'item_21', 'item_39', 'item_40', 'item_43', 'item_48', 'item_6']",['item_2'],"['item_5', 'item_10', 'item_11', 'item_13', 'item_14', 'item_16', 'item_17', 'item_18', 'item_19', 'item_21', 'item_23', 'item_25', 'item_26', 'item_27', 'item_28', 'item_29', 'item_30', 'item_31', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_44', 'item_45', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_20'],['item_39']
839,8,50,APP,"['item_10', 'item_17', 'item_18', 'item_19', 'item_24', 'item_26', 'item_31', 'item_43', 'item_48']","['item_7', 'item_35', 'item_45']","['item_36', 'item_40']","['item_34', 'item_44']","['item_43', 'item_48']"
840,2,50,MPL,"['item_10', 'item_15', 'item_16', 'item_17', 'item_24', 'item_3', 'item_34', 'item_36', 'item_42', 'item_45', 'item_6']",['item_34'],"['item_3', 'item_17']",['item_17'],"['item_3', 'item_6', 'item_10', 'item_15', 'item_34', 'item_36', 'item_45']"
841,2,50,ADD,['item_30'],"['item_42', 'item_25', 'item_18']","['item_6', 'item_7', 'item_10', 'item_13', 'item_18', 'item_25', 'item_27', 'item_30', 'item_32', 'item_48']",['item_6'],['item_30']
842,2,50,LMS,['item_37'],"['item_26', 'item_30']","['item_5', 'item_15', 'item_26', 'item_30', 'item_37', 'item_41']","['item_1', 'item_37', 'item_41']",['item_26']
845,2,50,APP,"['item_1', 'item_13', 'item_23', 'item_30', 'item_32', 'item_40', 'item_48']","['item_1', 'item_2']","['item_1', 'item_11', 'item_13', 'item_16', 'item_22', 'item_23', 'item_25', 'item_37', 'item_40']","['item_13', 'item_40']","['item_1', 'item_11', 'item_12', 'item_13', 'item_16', 'item_17', 'item_18', 'item_20', 'item_23', 'item_28', 'item_30', 'item_31', 'item_32', 'item_40', 'item_45', 'item_46']"
846,4,50,LMS,['item_7'],['item_40'],"['item_7', 'item_15', 'item_24', 'item_38', 'item_40', 'item_46']","['item_7', 'item_8']","['item_8', 'item_18', 'item_32', 'item_40']"
847,2,50,LMS,"['item_1', 'item_19']","['item_19', 'item_27']","['item_19', 'item_48']","['item_1', 'item_4', 'item_19', 'item_25', 'item_36', 'item_49']","['item_1', 'item_19']"
848,4,50,ADD,"['item_12', 'item_28']",['item_43'],"['item_12', 'item_38', 'item_46']","['item_12', 'item_20', 'item_21', 'item_28', 'item_34', 'item_43']","['item_1', 'item_20', 'item_29']"
849,4,50,MPL,"['item_1', 'item_11', 'item_12', 'item_13', 'item_16', 'item_2', 'item_35', 'item_38', 'item_43', 'item_44']",['item_2'],"['item_11', 'item_28', 'item_35', 'item_46']",['item_12'],"['item_1', 'item_2', 'item_11', 'item_16', 'item_18', 'item_23', 'item_26', 'item_29', 'item_33', 'item_36', 'item_39', 'item_46']"
850,8,50,APP,['item_42'],"['item_40', 'item_42', 'item_44']","['item_36', 'item_40']",['item_1'],['item_42']
851,8,50,APP,"['item_31', 'item_5']","['item_36', 'item_37', 'item_39', 'item_42', 'item_46', 'item_48', 'item_49']","['item_36', 'item_42']","['item_1', 'item_36']","['item_36', 'item_42']"
852,4,50,MPL,"['item_11', 'item_13', 'item_14', 'item_15', 'item_17', 'item_19', 'item_20', 'item_22', 'item_28', 'item_29', 'item_30', 'item_34', 'item_42', 'item_44', 'item_48', 'item_8']",['item_30'],"['item_8', 'item_10', 'item_13', 'item_14', 'item_17', 'item_19', 'item_20', 'item_21', 'item_22', 'item_23', 'item_24', 'item_25', 'item_26', 'item_28', 'item_29', 'item_30', 'item_31', 'item_33', 'item_34', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_42', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49', 'item_50']",['item_17'],"['item_1', 'item_8', 'item_11', 'item_17', 'item_19', 'item_23', 'item_26', 'item_29', 'item_31', 'item_33', 'item_35', 'item_37', 'item_39', 'item_41', 'item_43', 'item_48', 'item_49']"
853,4,50,APP,"['item_17', 'item_18', 'item_23', 'item_25', 'item_37', 'item_4', 'item_47', 'item_50']",['item_50'],"['item_48', 'item_30']","['item_4', 'item_8', 'item_13']","['item_4', 'item_10']"
856,2,50,LMS,['item_36'],"['item_14', 'item_16']","['item_49', 'item_37', 'item_26', 'item_18', 'item_30']",['item_1'],['item_16']
857,4,50,LMS,['item_47'],['item_17'],"['item_4', 'item_6', 'item_7', 'item_17', 'item_18', 'item_25', 'item_37', 'item_49']","['item_7', 'item_18', 'item_32', 'item_49']","['item_2', 'item_17', 'item_18', 'item_33']"
858,4,50,MPL,"['item_11', 'item_14', 'item_16', 'item_17', 'item_18', 'item_19', 'item_2', 'item_21', 'item_22', 'item_25', 'item_28', 'item_3', 'item_33', 'item_34', 'item_35', 'item_36', 'item_37', 'item_4', 'item_40', 'item_41', 'item_42', 'item_44', 'item_46', 'item_50', 'item_8']",['item_17'],"['item_3', 'item_14', 'item_17', 'item_19', 'item_25', 'item_30', 'item_36', 'item_37', 'item_48']",['item_2'],"['item_2', 'item_3', 'item_16', 'item_17', 'item_44']"
859,4,50,ADD,['item_47'],['item_47'],"['item_4', 'item_17', 'item_27', 'item_32', 'item_47']","['item_2', 'item_4', 'item_10', 'item_17', 'item_32']",['item_29']
860,4,50,ADD,['item_33'],['item_40'],"['item_7', 'item_8', 'item_10', 'item_23', 'item_24', 'item_25', 'item_27', 'item_29', 'item_33', 'item_39', 'item_40']","['item_2', 'item_12', 'item_33', 'item_40']",['item_8']
864,4,50,ADD,['item_50'],['item_50'],"['item_23', 'item_17', 'item_9', 'item_40']","['item_20', 'item_17', 'item_23']","['item_14', 'item_22', 'item_30', 'item_38', 'item_46']"
865,2,50,ADD,"['item_15', 'item_48']","['item_41', 'item_43']","['item_11', 'item_32', 'item_33', 'item_41', 'item_49']",['item_2'],"['item_15', 'item_50']"
866,2,50,MPL,"['item_13', 'item_35', 'item_38', 'item_40', 'item_46', 'item_7', 'item_8']",['item_47'],"['item_45', 'item_47']",['item_8'],"['item_7', 'item_8']"
867,2,50,MPL,"['item_12', 'item_17', 'item_18', 'item_19', 'item_20', 'item_24', 'item_28', 'item_3', 'item_35', 'item_38', 'item_42', 'item_43', 'item_5', 'item_9']",['item_20'],"['item_24', 'item_35', 'item_40']",['item_20'],"['item_3', 'item_12', 'item_17', 'item_18', 'item_20', 'item_28']"
868,2,50,APP,"['item_25', 'item_3', 'item_30', 'item_31']","['item_25', 'item_26']","['item_2', 'item_13', 'item_15', 'item_25', 'item_26']","['item_3', 'item_15', 'item_25', 'item_30']","['item_1', 'item_2', 'item_3', 'item_25']"
871,4,50,ADD,['item_31'],['item_31'],"['item_31', 'item_38', 'item_47', 'item_50']","['item_10', 'item_7', 'item_31', 'item_41']",['item_12']
872,2,50,ADD,['item_41'],"['item_18', 'item_20', 'item_41', 'item_42']","['item_18', 'item_20', 'item_41', 'item_42', 'item_46']",['item_2'],"['item_18', 'item_20']"
873,4,50,MPL,"['item_1', 'item_12', 'item_15', 'item_16', 'item_18', 'item_2', 'item_21', 'item_24', 'item_26', 'item_28', 'item_33', 'item_36', 'item_37', 'item_40', 'item_45', 'item_46', 'item_6', 'item_9']",['item_2'],"['item_6', 'item_12', 'item_24', 'item_30', 'item_36', 'item_42', 'item_46']",['item_2'],"['item_1', 'item_12', 'item_24', 'item_37', 'item_46']"
874,2,50,APP,"['item_13', 'item_25', 'item_29', 'item_4', 'item_42']",['item_25'],"['item_4', 'item_13', 'item_25', 'item_42']","['item_4', 'item_13', 'item_25']","['item_4', 'item_13', 'item_24']"
876,2,50,MPL,"['item_10', 'item_12', 'item_13', 'item_23', 'item_24', 'item_26', 'item_31', 'item_32', 'item_39', 'item_47']",['item_10'],"['item_8', 'item_10', 'item_23', 'item_32', 'item_47']",['item_12'],"['item_10', 'item_12', 'item_13', 'item_23', 'item_24', 'item_26', 'item_31', 'item_32', 'item_39']"
877,4,50,MPL,"['item_11', 'item_13', 'item_15', 'item_19', 'item_2', 'item_23', 'item_31', 'item_32', 'item_38', 'item_4', 'item_41', 'item_44', 'item_45', 'item_48']",['item_38'],"['item_2', 'item_4', 'item_11', 'item_13', 'item_18', 'item_21', 'item_22', 'item_23', 'item_24', 'item_26', 'item_27', 'item_28', 'item_31', 'item_32', 'item_33', 'item_35', 'item_38', 'item_39', 'item_41', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49']",['item_2'],"['item_2', 'item_4', 'item_11', 'item_38']"
883,4,50,ADD,['item_17'],['item_17'],"['item_5', 'item_17', 'item_45', 'item_46']","['item_15', 'item_2', 'item_8', 'item_6']","['item_19', 'item_21', 'item_28', 'item_30', 'item_37', 'item_39', 'item_46', 'item_48']"
884,8,50,LMS,['item_6'],"['item_32', 'item_42', 'item_43', 'item_47']","['item_36', 'item_47']",['item_34'],['item_34']
885,4,50,ADD,['item_44'],['item_13'],"['item_7', 'item_31', 'item_40', 'item_43', 'item_48']",['item_2'],['item_41']
886,4,50,APP,['item_10'],['item_10'],"['item_4', 'item_10', 'item_25', 'item_38']","['item_10', 'item_4']","['item_1', 'item_47', 'item_50']"
887,4,50,ADD,['item_23'],"['item_44', 'item_43']","['item_23', 'item_40']",['item_2'],"['item_17', 'item_29', 'item_38']"
888,4,50,ADD,['item_38'],['item_38'],"['item_30', 'item_32', 'item_41', 'item_46', 'item_50']",['item_12'],"['item_14', 'item_24', 'item_39', 'item_42', 'item_46']"
891,4,50,ADD,['item_42'],['item_42'],"['item_24', 'item_39', 'item_42', 'item_43']","['item_12', 'item_42']",['item_42']
892,4,50,ADD,"['item_21', 'item_44']","['item_21', 'item_44']","['item_48', 'item_37']",['item_2'],['item_44']
893,8,50,APP,"['item_18', 'item_22', 'item_23', 'item_31', 'item_38', 'item_5', 'item_7']","['item_37', 'item_44', 'item_49']","['item_36', 'item_41', 'item_42']","['item_34', 'item_37']",['item_38']
895,8,50,APP,['item_1'],"['item_35', 'item_45']","['item_36', 'item_41']","['item_1', 'item_41']",['item_45']
896,2,50,ADD,['item_43'],"['item_2', 'item_3', 'item_6', 'item_7', 'item_9', 'item_13', 'item_33', 'item_34']","['item_2', 'item_9', 'item_13', 'item_14', 'item_15', 'item_17', 'item_18', 'item_19', 'item_21', 'item_22', 'item_23', 'item_25', 'item_26', 'item_27', 'item_28', 'item_33', 'item_34', 'item_37', 'item_38', 'item_41', 'item_42', 'item_43', 'item_45', 'item_49']",['item_2'],['item_9']
897,4,50,APP,"['item_30', 'item_33']",['item_32'],"['item_3', 'item_11', 'item_32', 'item_33']","['item_2', 'item_3', 'item_9', 'item_18']","['item_3', 'item_5', 'item_42', 'item_45']"
898,4,50,MPL,"['item_1', 'item_12', 'item_17', 'item_18', 'item_19', 'item_20', 'item_22', 'item_24', 'item_26', 'item_29', 'item_30', 'item_33', 'item_37', 'item_4', 'item_42', 'item_46', 'item_47', 'item_48', 'item_7']",['item_2'],"['item_12', 'item_17', 'item_34', 'item_42']",['item_2'],"['item_1', 'item_13', 'item_19', 'item_24', 'item_31', 'item_34', 'item_37', 'item_39', 'item_48']"
900,2,50,ADD,['item_49'],"['item_49', 'item_44']","['item_6', 'item_9', 'item_10', 'item_17', 'item_18', 'item_19', 'item_23', 'item_25', 'item_28', 'item_31', 'item_34', 'item_37', 'item_38', 'item_40', 'item_42', 'item_44', 'item_46', 'item_49']",['item_6'],['item_25']
901,4,50,APP,['item_28'],['item_28'],"['item_48', 'item_27']","['item_4', 'item_18', 'item_24', 'item_28', 'item_38', 'item_48']","['item_6', 'item_7', 'item_9']"
902,4,50,ADD,['item_43'],['item_45'],"['item_8', 'item_9', 'item_17', 'item_22', 'item_23', 'item_43', 'item_47']","['item_2', 'item_8', 'item_9', 'item_12', 'item_17', 'item_37']","['item_17', 'item_23', 'item_29', 'item_35', 'item_41']"
903,4,50,MPL,"['item_10', 'item_12', 'item_14', 'item_17', 'item_19', 'item_21', 'item_23', 'item_25', 'item_3', 'item_32', 'item_41', 'item_45', 'item_47', 'item_48', 'item_49']",['item_48'],"['item_12', 'item_48']",['item_12'],"['item_1', 'item_10', 'item_12', 'item_15', 'item_41', 'item_45', 'item_48']"
904,2,50,MPL,"['item_13', 'item_15', 'item_18', 'item_19', 'item_2', 'item_23', 'item_25', 'item_26', 'item_30', 'item_35', 'item_37', 'item_38', 'item_46', 'item_47', 'item_49', 'item_5']",['item_48'],"['item_5', 'item_13', 'item_26', 'item_47']",['item_2'],"['item_5', 'item_13', 'item_15', 'item_18', 'item_19', 'item_23', 'item_25', 'item_26', 'item_35', 'item_37', 'item_46', 'item_47', 'item_49']"
906,4,50,APP,"['item_10', 'item_12', 'item_14', 'item_17', 'item_19', 'item_2', 'item_20', 'item_23', 'item_3', 'item_34', 'item_41', 'item_42', 'item_46']",['item_1'],"['item_13', 'item_27', 'item_38']","['item_2', 'item_10', 'item_17', 'item_32', 'item_41']","['item_2', 'item_3']"
908,4,50,ADD,['item_20'],['item_42'],"['item_48', 'item_19']","['item_8', 'item_20', 'item_42']",['item_8']
909,4,50,ADD,['item_1'],['item_50'],"['item_9', 'item_19', 'item_24', 'item_34', 'item_35', 'item_36', 'item_37', 'item_38', 'item_39', 'item_40', 'item_41', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49']",['item_2'],['item_1']
912,4,50,ADD,"['item_23', 'item_48']","['item_43', 'item_44']","['item_26', 'item_30', 'item_42']","['item_6', 'item_12', 'item_23', 'item_36']","['item_23', 'item_31', 'item_42']"
913,8,50,APP,"['item_1', 'item_20', 'item_34', 'item_39', 'item_41']","['item_41', 'item_43']","['item_36', 'item_41', 'item_42', 'item_47']","['item_34', 'item_41']",['item_31']
915,2,50,LMS,['item_39'],"['item_26', 'item_38']","['item_7', 'item_25', 'item_37', 'item_38', 'item_41', 'item_49']",['item_7'],"['item_7', 'item_23', 'item_27', 'item_31', 'item_35', 'item_39', 'item_43', 'item_47']"
916,4,50,MPL,"['item_1', 'item_10', 'item_11', 'item_14', 'item_17', 'item_20', 'item_27', 'item_29', 'item_3', 'item_30', 'item_31', 'item_35', 'item_39', 'item_4', 'item_40', 'item_43', 'item_45', 'item_46', 'item_9']",['item_43'],"['item_1', 'item_4', 'item_9', 'item_21', 'item_23', 'item_25', 'item_27', 'item_30', 'item_31', 'item_39', 'item_40', 'item_41', 'item_43', 'item_46', 'item_47', 'item_48', 'item_49']",['item_2'],"['item_1', 'item_4', 'item_9', 'item_13', 'item_19', 'item_22', 'item_23', 'item_28', 'item_30', 'item_31', 'item_33', 'item_34', 'item_37', 'item_39', 'item_43', 'item_46']"
917,8,50,LMS,['item_39'],"['item_32', 'item_33', 'item_34', 'item_37', 'item_38', 'item_41', 'item_42', 'item_43', 'item_48', 'item_49']","['item_36', 'item_42']","['item_1', 'item_2', 'item_3', 'item_4', 'item_5', 'item_6', 'item_7', 'item_8', 'item_9', 'item_10']",['item_42']
918,2,50,LMS,['item_36'],"['item_36', 'item_43']","['item_49', 'item_36', 'item_43', 'item_44']","['item_1', 'item_42', 'item_36']",['item_31']
919,2,50,LMS,['item_9'],"['item_34', 'item_36']","['item_4', 'item_9', 'item_10', 'item_15', 'item_16', 'item_17', 'item_25', 'item_38', 'item_44']","['item_9', 'item_10']",['item_9']
920,2,50,APP,"['item_12', 'item_15', 'item_17', 'item_20', 'item_3', 'item_42', 'item_44', 'item_49', 'item_9']","['item_3', 'item_4', 'item_9', 'item_15', 'item_16', 'item_17']","['item_3', 'item_15', 'item_20', 'item_42']","['item_3', 'item_9', 'item_15', 'item_20']","['item_3', 'item_9', 'item_12', 'item_15', 'item_17', 'item_20', 'item_26']"
921,2,50,ADD,['item_7'],"['item_13', 'item_22']","['item_30', 'item_49']",['item_7'],['Item_7']
924,2,50,ADD,['item_20'],"['item_13', 'item_20']","['item_10', 'item_25', 'item_30', 'item_48']","['item_20', 'item_13']",['item_20']
927,4,50,MPL,"['item_13', 'item_17', 'item_18', 'item_25', 'item_28', 'item_31', 'item_35', 'item_36', 'item_39', 'item_40', 'item_41', 'item_42', 'item_45', 'item_46', 'item_49', 'item_5', 'item_7', 'item_8', 'item_9']",['item_2'],"['item_8', 'item_7', 'item_17', 'item_38', 'item_48']",['item_8'],"['item_1', 'item_2', 'item_5', 'item_8', 'item_9', 'item_11', 'item_13', 'item_17', 'item_19', 'item_21', 'item_23', 'item_25', 'item_27', 'item_29', 'item_31', 'item_33', 'item_35', 'item_37', 'item_39', 'item_41', 'item_43', 'item_45']"
929,4,50,ADD,"['item_11', 'item_18', 'item_27']","['item_2', 'item_3']","['item_4', 'item_10', 'item_11', 'item_19', 'item_27', 'item_31', 'item_38', 'item_41', 'item_46', 'item_48']","['item_2', 'item_10', 'item_18', 'item_9', 'item_4', 'item_11', 'item_37']",['item_11']
