user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,groupId
user_53824,3,8,3,6,7,3,4,8,4,10,5,1,3,9,10,2,9,1,5,8,6,5,1,2,5,6,9,3,9,1,6,5,7,6,2,10,7,1,7,5,1,1,4,5,3,6,3,1,1,6,863
user_34691,6,1,10,7,2,5,5,3,10,4,10,4,3,5,10,1,5,7,9,7,8,1,2,4,10,10,5,9,10,7,4,5,7,1,7,6,8,4,9,1,4,4,1,6,1,6,4,9,8,6,863
user_83936,9,7,5,5,8,6,4,7,10,5,1,5,6,8,7,1,10,2,8,10,8,3,10,2,6,6,3,5,7,1,2,7,1,6,9,5,10,1,5,1,1,2,6,8,5,5,1,3,4,7,864
user_85769,2,5,6,4,4,3,5,7,5,6,2,5,5,6,1,5,10,6,1,9,9,9,7,3,9,3,2,7,5,5,10,10,4,2,7,5,3,4,1,9,2,2,4,8,9,9,1,6,10,10,864
user_8828,2,5,5,7,6,5,7,8,8,7,2,3,5,9,10,6,8,2,1,6,2,5,7,9,5,3,3,2,3,6,7,5,9,1,1,2,1,9,9,10,4,9,1,6,4,9,2,5,7,7,864
user_22458,2,3,8,4,3,7,2,1,3,9,9,3,1,7,8,4,2,2,6,1,3,10,7,6,5,1,5,4,10,3,8,8,7,6,3,2,2,8,3,2,5,7,1,4,4,7,9,10,6,10,864
user_73927,5,5,9,4,1,3,5,4,6,7,5,2,1,2,10,7,2,5,9,7,5,2,4,10,1,8,7,1,8,4,5,7,10,7,4,7,7,5,5,6,10,9,9,1,6,8,3,9,8,8,865
user_29927,7,8,3,9,1,6,3,2,3,4,10,9,3,7,9,9,2,7,5,2,3,8,7,4,4,1,8,5,2,7,2,10,7,2,9,2,9,6,7,8,7,2,7,5,1,5,5,10,7,7,865
user_62392,7,6,7,9,7,7,10,1,3,1,8,3,5,7,1,7,3,6,9,1,7,2,6,1,9,4,9,1,2,5,5,2,9,3,10,1,4,2,4,10,8,9,2,2,6,7,9,5,1,1,866
user_3043,8,8,7,6,7,6,1,10,1,3,2,1,10,1,8,3,3,8,6,3,2,3,7,5,8,4,2,4,2,7,1,9,6,2,1,5,3,10,9,1,3,1,7,9,7,10,8,2,4,6,866
user_20270,5,6,10,6,4,5,1,5,2,9,7,10,5,2,2,8,10,10,2,10,8,5,6,7,2,2,8,10,3,3,5,7,7,2,9,3,5,6,7,8,2,2,5,9,5,5,5,7,8,4,867
user_44171,9,4,1,4,10,4,2,3,10,3,1,4,3,9,3,9,9,9,10,10,9,2,7,10,9,4,3,9,5,7,5,3,1,4,10,9,2,10,5,7,4,10,10,3,4,4,5,9,7,4,867
user_92368,4,3,9,7,9,2,4,9,1,3,3,1,6,8,10,9,9,1,9,2,5,3,6,2,9,10,7,9,4,10,9,5,2,8,9,1,2,3,3,5,3,8,2,2,3,7,2,1,8,9,868
user_88876,3,10,9,2,5,10,3,4,1,1,3,2,10,2,4,6,6,9,6,4,4,8,10,4,10,6,4,5,5,9,7,4,9,4,2,7,7,1,2,4,9,2,3,2,6,6,7,9,6,5,868
user_11591,4,5,2,9,10,7,1,6,3,7,9,6,10,1,8,7,1,7,7,7,3,1,7,9,9,6,1,1,7,7,9,6,10,1,3,3,4,4,7,3,8,2,1,3,5,8,8,3,8,4,869
user_69232,6,8,7,9,9,2,3,7,3,8,10,6,3,8,1,9,10,2,4,5,1,6,6,6,5,9,5,10,8,6,2,8,6,10,5,7,10,7,8,7,8,3,3,2,8,7,1,6,7,5,869
user_95581,4,1,5,10,1,6,3,8,5,8,7,9,5,8,10,8,2,6,8,1,7,5,9,2,8,3,7,2,7,4,9,8,3,9,1,10,2,6,1,1,10,10,6,5,3,1,7,4,1,7,869
user_59371,1,7,9,1,1,10,3,2,10,5,3,3,2,6,3,5,8,4,2,10,2,2,9,1,8,7,1,3,1,8,6,8,5,2,1,7,7,3,6,1,7,10,10,5,9,2,7,8,7,1,869
user_6309,9,3,8,5,1,9,4,8,1,6,2,9,9,9,7,3,7,8,7,1,3,7,2,5,2,9,6,2,1,9,6,4,9,1,9,7,10,9,2,10,5,6,2,1,9,8,9,8,10,5,869
user_22061,10,7,3,7,6,10,10,6,6,6,3,10,10,6,5,8,2,2,6,6,5,7,1,3,3,1,3,5,2,7,1,6,6,6,3,5,8,2,1,6,9,4,4,2,9,6,3,1,2,8,869
user_49714,10,7,6,3,1,8,5,9,7,5,3,10,4,8,1,3,7,9,5,1,3,3,8,5,1,4,7,7,9,6,7,1,4,7,5,6,4,10,6,3,10,6,6,2,2,5,2,2,6,2,869
user_5634,8,6,10,7,10,6,2,7,6,4,3,3,10,4,6,6,5,3,7,7,6,4,9,4,9,5,3,8,6,7,5,2,2,9,4,1,10,9,2,6,1,8,2,2,2,3,4,5,6,2,869
user_43858,6,9,6,2,6,9,2,1,1,3,4,2,1,4,6,8,3,10,7,10,2,5,6,1,3,5,6,1,6,6,5,4,6,5,7,2,10,8,10,1,10,2,4,2,9,7,2,9,6,5,870
user_39385,3,1,8,8,1,6,3,7,6,7,2,6,5,7,1,7,8,10,10,8,3,1,3,1,6,2,9,2,6,3,1,10,3,7,8,7,7,3,2,10,2,8,6,8,9,9,2,6,2,7,870
user_28906,1,10,3,4,6,9,3,3,4,8,3,4,6,9,10,3,2,2,10,4,2,3,2,1,8,1,1,3,10,1,10,4,8,2,9,8,9,8,5,9,10,2,9,2,5,3,5,7,5,3,870
user_79855,5,4,7,5,2,4,7,5,3,10,10,9,6,7,3,9,4,7,2,1,2,10,5,3,8,4,4,5,10,10,7,1,10,8,1,2,8,7,6,6,10,5,4,4,6,5,10,4,2,1,870
user_73312,3,7,9,7,6,5,4,5,10,2,8,1,10,7,10,7,3,2,7,2,7,8,8,9,2,5,3,10,4,5,2,9,2,7,8,9,3,4,2,8,2,9,5,9,9,10,2,7,6,10,870
user_31826,2,9,10,2,9,8,4,2,10,10,4,6,8,5,4,1,7,2,6,1,10,10,7,3,10,6,4,8,9,4,1,8,9,10,1,6,4,7,7,9,9,2,1,4,5,8,1,3,7,8,870
user_4396,5,5,9,1,9,3,7,2,9,3,2,6,4,4,6,2,5,9,6,2,9,7,6,1,4,9,4,3,1,7,3,3,7,1,5,4,7,10,6,3,1,8,5,5,9,1,10,2,5,8,870
user_41348,6,6,2,9,3,3,5,1,6,4,8,1,2,5,8,2,7,10,2,3,7,5,7,10,8,2,8,9,3,1,1,5,7,2,9,7,1,3,6,7,7,6,4,5,4,1,1,3,5,6,870
user_57083,1,7,5,8,4,8,5,6,4,2,10,5,9,2,4,5,7,8,8,1,9,5,3,1,2,4,5,6,6,1,8,7,9,3,5,9,8,4,10,2,9,4,3,4,9,4,6,5,4,6,871
user_47593,5,5,5,7,5,1,2,3,3,2,7,6,8,9,2,10,9,2,3,9,6,3,10,7,10,3,3,1,1,5,7,4,9,7,10,7,8,8,1,3,2,4,7,5,4,8,2,8,4,6,871
user_66912,8,3,5,10,8,8,10,10,4,10,3,8,6,4,3,4,2,8,1,1,9,2,2,10,10,9,5,7,6,8,10,1,8,2,2,1,4,3,6,9,10,10,4,1,1,5,3,8,6,4,871
user_12472,3,3,9,1,6,9,3,8,9,10,6,9,6,8,6,7,8,1,7,4,6,8,8,2,4,6,2,3,8,5,10,2,1,7,4,5,6,7,1,4,6,4,3,10,4,7,7,6,2,7,871
user_60060,3,8,9,6,9,8,7,2,9,4,7,2,1,9,7,3,5,9,8,10,9,3,2,5,1,8,6,4,4,5,2,2,7,1,9,7,7,10,7,2,10,9,10,7,2,6,4,7,7,6,872
user_78134,8,7,5,5,6,7,5,6,7,1,9,3,1,1,7,6,9,10,5,9,1,10,2,7,2,10,7,2,2,10,2,6,6,3,6,5,3,8,2,8,10,10,4,1,10,7,8,5,3,8,872
user_85048,4,8,7,3,6,10,1,7,3,6,5,6,4,4,5,6,1,1,1,2,2,1,3,10,1,5,3,8,9,6,8,7,4,8,3,10,5,6,6,5,9,8,3,6,10,10,9,6,6,8,873
user_22809,2,10,1,5,6,6,2,9,5,4,9,10,6,4,10,5,3,10,6,2,3,8,8,5,7,3,8,10,8,3,4,3,10,9,8,8,10,3,9,3,6,6,5,6,2,9,8,9,8,5,873
user_52780,10,1,3,9,8,7,5,4,5,4,2,10,4,9,7,5,7,10,7,6,10,6,2,10,9,10,2,3,8,9,2,9,9,5,7,6,10,2,2,9,3,2,5,3,7,8,5,7,2,5,873
user_59603,5,3,8,1,9,4,8,3,10,6,2,5,6,3,9,10,5,1,2,3,7,8,6,5,2,6,8,6,5,5,3,4,1,6,8,5,2,7,9,10,2,1,5,2,1,7,6,4,8,7,873
user_61171,8,4,4,10,10,2,9,7,4,2,1,3,10,10,7,5,1,3,1,7,5,1,5,3,10,1,7,3,7,3,6,2,1,6,2,6,1,5,1,7,6,7,1,1,5,4,6,5,3,2,874
user_55964,5,5,9,7,4,10,6,2,7,7,8,4,8,4,6,10,9,4,5,5,4,9,7,3,10,3,6,4,9,3,6,3,3,5,8,8,9,7,1,5,1,10,9,8,1,3,5,3,6,1,874
user_30006,6,2,8,3,10,6,5,1,10,8,5,9,2,7,8,1,6,10,7,3,2,8,7,6,5,2,5,6,6,6,3,3,7,3,10,6,7,4,7,8,5,4,10,9,3,3,9,7,1,6,875
user_69141,9,5,8,6,2,10,5,10,1,1,7,10,8,9,3,9,3,5,10,2,1,10,1,8,6,9,6,6,6,5,8,4,8,3,5,3,6,10,3,7,7,4,2,5,6,6,7,3,4,4,875
user_16782,7,5,10,5,10,4,8,3,5,7,1,5,9,8,4,10,2,5,9,2,3,1,7,3,1,1,9,5,7,6,2,7,1,10,1,4,9,7,8,7,9,3,7,6,7,9,3,7,8,6,875
user_66540,5,6,1,2,8,3,9,5,7,3,2,2,1,4,8,2,5,1,8,10,4,6,10,2,8,9,9,9,3,9,10,9,9,2,6,1,10,5,1,3,8,7,1,2,8,7,6,6,7,9,875
user_15510,2,5,3,6,8,10,9,9,5,9,1,2,9,7,1,8,9,3,9,2,10,9,9,2,5,2,2,1,7,10,8,2,9,1,9,7,7,9,8,2,3,9,10,4,5,6,3,6,6,8,875
user_46623,10,10,7,1,2,2,6,4,3,9,2,7,4,4,8,2,4,2,4,2,6,7,1,1,8,9,10,9,4,6,3,3,7,10,10,2,4,4,2,3,4,6,7,7,6,9,4,1,1,1,875
user_18010,7,1,9,5,9,8,4,7,9,1,2,4,1,8,5,1,8,6,5,7,6,1,7,7,10,1,10,10,6,1,4,3,8,6,10,5,6,4,1,9,7,6,4,4,3,1,7,6,2,9,875
user_31940,1,8,3,5,10,4,4,1,8,3,10,7,5,5,1,6,3,6,6,3,1,4,1,10,5,6,3,2,1,10,3,6,10,7,5,6,8,9,10,2,7,7,2,5,9,7,3,3,4,6,875
user_42146,9,9,7,5,5,4,5,9,1,10,3,10,10,4,4,9,9,1,6,5,5,2,9,1,2,1,9,4,4,2,1,8,4,5,8,9,4,4,8,1,2,3,3,1,3,6,6,7,4,7,876
user_98043,5,6,2,8,7,5,7,4,8,8,5,2,1,2,1,6,8,7,7,3,9,9,10,10,3,10,6,5,3,6,10,10,9,2,2,2,6,9,10,8,5,5,3,3,6,1,10,1,3,7,876
user_53540,8,1,2,5,4,5,9,5,6,9,8,9,7,7,4,9,2,7,7,9,5,2,6,3,7,8,2,4,4,7,10,10,4,8,6,3,4,10,7,7,6,7,8,5,1,4,8,10,3,1,877
user_76774,2,8,6,10,6,3,6,2,1,5,9,2,6,2,9,9,2,9,10,7,6,8,8,9,1,3,3,9,6,4,5,6,9,4,4,7,1,10,6,8,1,6,8,1,9,1,2,10,5,6,877
user_68741,7,4,2,7,8,1,4,8,2,1,5,3,10,9,7,9,5,7,10,4,1,9,5,8,1,5,9,8,7,2,3,1,9,4,5,4,4,5,9,1,10,1,9,10,10,7,7,2,1,1,877
user_58123,8,10,3,6,1,4,4,7,3,6,10,5,1,3,10,1,8,5,3,2,8,1,10,2,4,9,2,9,7,8,9,3,2,6,7,8,4,10,7,7,6,8,7,1,8,9,1,7,8,1,877
user_15902,8,10,9,4,9,6,10,2,4,4,3,9,7,9,9,1,1,2,4,1,5,7,8,5,3,3,10,3,7,6,6,5,5,8,3,2,1,4,3,6,8,8,9,5,4,8,6,1,7,6,878
user_96274,5,6,10,7,10,3,2,10,9,5,4,7,7,2,8,10,4,3,4,4,8,7,8,5,4,3,3,3,5,6,10,2,9,9,10,6,10,7,1,5,1,2,1,9,6,5,10,3,6,9,878
user_7676,1,1,9,2,8,3,5,6,5,1,10,9,1,10,9,1,4,8,7,9,9,5,3,10,4,1,2,1,9,9,4,10,1,7,7,3,9,3,7,8,5,10,8,10,7,5,1,9,7,10,878
user_92503,10,6,3,1,6,1,2,9,8,1,5,5,5,9,4,1,9,2,8,9,2,2,4,5,8,6,7,6,1,7,8,6,4,6,6,2,9,4,2,7,10,5,10,5,8,9,2,5,5,10,878
user_42544,6,10,5,2,10,6,9,3,7,2,2,4,10,8,1,1,2,3,1,8,5,6,2,1,3,10,5,6,4,8,6,5,9,7,9,10,3,3,2,4,4,9,9,7,5,9,9,5,4,8,878
user_42770,7,6,1,7,8,7,3,8,6,3,7,8,3,10,6,10,7,6,7,6,8,6,1,1,9,6,7,4,4,2,5,8,8,5,9,10,5,8,4,7,1,4,2,9,7,8,3,6,5,8,878
user_59236,9,6,8,2,2,7,2,9,6,9,3,8,4,6,3,5,7,9,3,10,7,10,6,1,2,1,6,7,2,4,4,1,7,4,4,10,10,10,7,6,3,9,5,7,9,4,8,10,2,10,878
user_84193,2,6,2,4,9,7,9,8,9,7,2,5,7,3,3,9,7,7,6,3,8,2,3,6,9,4,8,5,1,8,4,8,1,3,6,2,10,9,7,5,7,4,5,8,3,2,6,3,7,3,878
user_14821,9,9,2,1,1,9,4,4,4,8,7,9,9,2,3,10,4,1,8,7,4,4,4,5,5,4,6,9,4,6,6,4,2,10,9,10,7,4,1,8,9,8,9,3,1,9,6,8,5,7,879
user_94992,7,8,3,5,2,3,1,7,7,10,10,5,9,6,7,1,1,1,4,9,3,3,8,7,8,10,9,1,9,3,9,9,8,2,7,10,1,3,3,7,10,10,6,6,6,10,4,1,2,1,879
user_29834,9,2,3,3,4,4,3,1,2,2,2,4,4,4,1,5,8,4,7,1,5,2,7,2,6,10,3,9,5,2,6,9,8,6,4,1,4,6,2,7,2,1,4,6,10,5,5,1,2,8,879
user_66933,2,1,5,2,2,8,5,6,2,9,9,8,3,3,7,9,6,6,2,10,5,8,8,6,6,6,10,7,1,5,5,5,5,2,3,5,8,8,2,4,7,2,1,3,7,3,4,3,7,2,879
user_87805,6,4,7,2,1,4,7,5,5,3,10,4,5,2,3,6,2,1,4,10,6,10,4,10,6,5,2,5,4,2,2,10,10,10,2,4,6,7,5,7,6,7,7,10,1,4,6,8,1,9,879
user_16130,5,6,7,6,3,10,2,3,10,4,9,5,3,9,1,3,3,9,6,5,4,8,8,3,4,2,3,4,5,3,10,1,6,5,6,3,8,5,8,2,10,10,7,6,6,10,3,3,2,5,879
user_7230,8,7,7,1,10,8,3,8,1,1,7,7,9,4,3,5,9,6,2,1,9,10,7,9,1,1,3,1,7,3,5,2,1,4,5,4,7,8,7,5,5,1,8,9,6,2,1,9,3,8,879
user_63281,5,1,2,2,3,7,9,10,2,10,7,8,3,10,3,7,5,1,4,7,3,5,9,4,10,2,10,7,1,7,6,10,7,3,5,1,7,10,6,9,2,7,7,4,2,2,5,4,5,5,879
user_77323,7,4,7,1,10,3,8,4,6,4,3,1,4,7,6,1,7,3,4,8,9,2,6,3,8,5,4,4,2,8,8,10,6,10,1,1,3,6,8,1,7,7,4,2,8,3,1,6,10,2,880
user_75967,3,2,2,4,10,10,7,6,8,3,1,1,9,3,5,10,10,6,2,2,5,10,10,3,9,5,1,4,5,7,7,6,5,10,8,9,8,7,5,7,7,6,4,10,7,7,6,5,2,7,880
user_14509,3,3,3,5,6,1,2,6,8,7,9,6,5,3,9,1,8,2,5,2,8,7,8,1,10,1,9,4,8,9,7,5,8,9,1,6,10,3,9,4,1,8,9,9,1,5,8,10,5,10,880
user_14725,8,2,8,5,9,1,7,9,9,3,4,7,7,10,9,5,6,6,7,9,5,5,9,6,1,2,3,4,7,7,9,2,1,2,4,2,6,4,6,8,1,5,6,4,7,2,9,9,3,4,880
user_46710,1,10,8,6,2,5,1,1,7,2,8,9,7,10,1,8,6,3,3,1,2,8,1,2,5,4,3,8,1,10,7,3,8,1,3,4,1,10,9,10,10,6,10,8,2,4,6,7,7,4,880
user_18569,7,2,8,6,1,1,2,6,10,8,3,6,3,3,3,6,3,9,9,1,9,10,6,7,4,8,9,6,7,8,1,1,4,5,1,4,3,8,3,2,8,4,2,9,8,2,1,3,8,9,880
user_60104,8,8,8,1,4,4,10,1,7,2,4,7,9,7,9,4,10,10,4,10,8,6,10,2,1,3,3,10,4,4,2,6,10,10,3,4,2,6,2,7,9,6,1,1,5,2,2,9,6,5,880
user_81050,7,3,4,2,4,1,4,3,5,5,1,1,4,9,3,3,10,6,2,8,10,10,6,9,6,2,3,1,10,1,6,1,6,10,10,4,1,10,5,5,8,5,6,1,5,2,6,1,4,1,880
user_37830,8,1,8,4,3,3,6,5,4,5,9,5,9,3,2,3,5,2,7,5,7,9,4,8,4,9,2,4,5,10,6,10,3,10,1,6,4,9,5,6,2,1,2,3,1,3,8,4,8,9,881
user_55644,3,8,4,1,3,8,1,7,5,5,10,9,9,6,9,7,3,5,7,3,3,3,10,5,3,4,5,3,3,9,7,8,3,7,10,7,9,6,10,4,10,10,5,4,1,8,3,9,8,7,881
user_22956,10,1,8,6,7,2,5,1,1,3,8,4,3,3,1,3,8,10,10,7,8,2,6,8,4,1,3,1,2,3,4,9,3,6,7,8,4,10,7,3,6,4,5,2,9,1,6,1,6,8,881
user_73129,8,1,4,8,10,7,9,10,3,9,5,4,4,4,3,4,10,8,8,7,10,3,5,1,7,1,2,9,6,5,1,8,7,6,2,4,8,1,2,3,4,7,9,2,3,4,1,4,2,8,881
user_70294,6,9,1,10,10,9,3,2,3,5,10,7,3,2,2,1,6,1,3,2,8,4,2,2,9,10,3,1,7,7,4,7,3,8,7,1,6,4,4,7,5,3,8,2,3,1,5,1,8,10,881
user_57040,3,4,2,7,8,10,7,3,4,5,10,9,2,7,2,7,10,8,6,8,5,1,7,5,1,7,7,8,7,8,9,1,6,2,2,10,7,6,4,6,3,2,3,6,8,9,2,3,2,7,881
user_58985,1,6,1,3,10,5,9,6,3,9,10,10,8,9,8,9,10,2,7,9,9,8,9,4,2,6,8,5,5,8,1,9,10,10,5,7,6,10,4,7,7,10,4,10,5,3,9,9,5,9,881
user_41374,7,6,6,6,2,2,10,9,5,7,3,8,8,3,5,3,10,5,5,6,8,9,6,8,9,4,9,8,6,8,2,1,5,5,6,2,7,5,9,3,9,2,2,9,10,2,3,5,5,6,881
user_59593,8,2,8,9,7,9,9,7,6,2,2,1,2,5,5,8,1,10,9,3,6,7,6,4,8,2,9,1,8,8,8,4,9,7,6,5,10,4,2,1,1,4,1,10,9,5,5,3,7,2,882
user_27008,7,5,2,1,7,4,8,5,5,5,10,8,5,7,7,9,2,5,5,9,4,1,8,8,6,3,5,1,6,5,3,3,4,3,3,7,5,2,3,2,6,7,5,4,5,9,4,10,4,10,882
user_90787,6,8,3,9,7,8,6,7,7,8,1,5,6,9,3,4,2,10,9,8,9,5,4,5,4,10,2,4,8,6,8,2,2,4,6,1,2,4,1,4,7,3,7,1,4,6,5,2,1,7,882
user_75451,8,3,7,10,7,7,5,1,7,10,7,6,10,1,8,3,9,1,1,3,7,10,6,8,2,3,10,1,10,3,4,6,2,1,10,3,9,10,7,2,5,5,6,5,2,7,4,3,7,7,882
user_83078,2,2,3,5,4,4,5,1,2,9,3,3,3,10,8,9,7,7,1,7,2,2,3,6,9,8,10,3,9,1,10,7,4,9,3,8,4,3,6,5,2,4,4,5,5,3,8,10,2,7,882
user_14089,6,6,2,6,3,8,8,3,2,2,6,1,3,8,10,2,9,3,10,9,4,9,7,3,4,3,9,10,8,9,3,1,10,8,9,6,10,1,10,7,3,8,8,1,9,3,3,2,10,1,882
user_25008,10,4,7,6,7,1,4,10,6,3,8,3,2,5,1,4,1,10,3,1,9,5,3,5,5,2,2,8,8,9,8,5,6,8,9,8,7,1,2,3,8,10,8,8,2,10,1,2,9,7,882
user_79756,4,10,2,9,2,8,7,10,5,4,8,8,6,5,5,10,1,8,5,1,10,5,10,2,3,4,10,8,9,8,10,5,8,2,7,6,5,9,6,2,8,9,6,5,3,8,8,4,10,8,882
user_32002,9,5,7,1,4,7,2,7,3,9,9,10,8,6,10,4,5,3,5,2,8,7,8,4,3,8,6,9,2,8,3,6,1,2,3,7,5,7,7,3,7,2,9,1,7,8,8,3,5,4,883
user_14982,1,3,6,7,10,9,5,10,7,6,3,5,6,4,9,2,10,3,7,7,10,9,5,5,3,2,4,5,7,8,5,6,1,7,6,10,1,8,10,7,5,6,2,2,8,3,10,7,7,5,883
user_17896,6,3,8,7,10,10,5,8,5,9,6,2,5,9,7,5,10,4,4,8,4,7,6,8,5,8,1,2,7,7,2,1,1,1,1,9,10,1,9,10,8,5,2,9,9,8,1,1,1,3,883
user_82183,6,5,6,2,5,2,2,3,9,5,5,2,9,8,8,5,10,3,3,1,2,9,2,4,2,3,3,1,9,3,8,1,1,4,7,1,4,1,4,10,8,8,8,4,3,1,8,4,10,9,883
user_41370,9,6,6,8,5,6,6,4,6,6,3,3,4,4,6,7,2,3,7,5,3,7,5,3,3,3,8,9,4,8,4,7,5,10,2,2,2,6,8,1,3,10,3,2,6,9,3,2,2,6,884
user_88247,8,6,6,3,9,5,2,6,1,3,4,3,5,10,8,9,1,5,4,1,3,5,9,4,7,4,4,7,10,3,3,9,7,7,3,5,1,4,10,1,8,6,3,2,5,2,10,10,2,6,884
user_23000,4,5,4,3,2,6,1,3,8,3,6,10,6,8,4,6,3,8,10,10,9,6,8,5,9,4,7,6,6,8,3,9,1,10,7,5,1,10,3,2,5,5,9,3,1,3,4,2,10,7,884
user_63831,6,4,1,7,10,8,6,2,6,10,10,7,7,4,9,1,4,9,10,7,9,3,5,8,9,9,8,7,9,1,4,3,4,8,10,1,1,10,6,6,10,4,6,5,9,1,6,10,2,3,884
user_70807,2,1,5,10,10,10,8,4,6,8,6,2,1,4,3,3,6,5,9,10,3,6,4,8,6,9,4,3,5,8,4,7,5,5,3,10,10,9,5,9,4,8,4,10,9,3,4,2,5,10,884
user_69917,8,10,1,8,10,6,3,1,2,6,3,1,8,8,1,8,9,3,1,9,2,4,7,1,6,4,9,7,1,6,3,10,4,7,4,6,6,1,3,5,5,4,10,2,7,1,5,9,7,10,884
user_16885,9,1,7,4,10,8,2,7,4,3,2,4,5,5,9,9,6,9,9,8,6,10,3,4,5,8,9,5,10,8,2,10,3,4,4,2,1,2,4,9,1,7,8,9,2,2,6,2,3,2,884
user_7254,5,8,1,8,10,7,8,10,8,5,10,4,2,4,9,2,3,10,5,9,9,9,5,8,10,7,4,7,8,1,7,6,3,5,5,10,6,9,1,5,3,3,3,4,8,8,10,2,4,1,884
user_76667,1,2,8,5,1,9,9,2,7,1,3,1,9,6,5,6,2,3,4,2,1,8,3,2,6,1,3,4,1,3,2,8,5,10,10,8,3,6,10,9,8,1,1,8,10,10,8,5,1,1,885
user_55871,2,3,8,10,2,3,5,8,5,7,3,4,9,10,1,7,5,5,8,9,2,1,3,10,2,5,4,2,1,2,9,2,5,4,2,1,2,1,2,5,6,2,9,9,4,1,4,9,5,3,885
user_91456,10,5,2,8,7,3,1,9,8,5,10,8,9,1,2,5,3,3,6,2,5,8,6,2,6,1,8,6,10,7,7,1,2,2,3,7,9,2,4,9,7,1,5,10,8,2,6,4,5,9,885
user_53600,8,9,4,5,4,4,1,5,2,1,8,3,3,1,9,6,5,7,1,9,6,1,8,4,6,4,6,3,4,8,9,1,5,1,6,9,7,6,10,4,8,10,8,6,4,3,5,3,4,2,885
user_18594,9,1,8,10,2,3,4,3,2,10,5,7,8,9,2,2,6,1,8,4,6,5,8,9,7,3,7,8,4,4,9,10,6,3,7,3,2,2,2,5,1,3,4,3,2,5,1,4,2,6,886
user_52157,6,9,3,9,10,5,3,9,2,7,5,8,1,10,10,4,2,3,4,2,4,9,2,2,8,4,3,1,1,10,7,7,9,10,5,10,4,5,4,10,1,6,3,7,3,7,1,9,4,1,886
user_8721,7,7,1,1,6,8,8,4,5,7,9,3,5,2,5,4,4,10,4,7,2,2,5,2,9,4,2,9,2,1,8,7,6,4,4,4,6,2,4,3,4,1,5,7,8,6,9,7,2,7,886
user_79398,9,6,4,4,8,9,8,8,1,10,1,7,7,8,5,2,5,6,7,2,8,10,2,3,2,3,10,10,3,10,3,6,6,4,1,8,9,6,6,3,3,7,2,1,2,8,10,6,5,10,886
user_76243,5,10,3,9,1,3,2,5,2,1,8,2,7,3,9,5,3,1,6,10,9,5,6,2,9,3,4,5,8,3,6,2,7,3,4,3,5,9,7,5,1,3,10,9,7,3,2,9,8,8,887
user_75844,3,3,5,7,5,8,8,8,10,5,10,10,2,5,7,8,5,3,1,6,7,5,10,8,8,1,5,2,10,6,9,9,1,4,10,4,2,7,9,5,8,9,5,7,2,8,2,7,8,5,887
user_68630,5,1,1,4,3,9,4,1,9,3,4,10,2,9,2,8,7,3,10,4,3,2,8,3,7,7,4,4,6,4,9,2,4,7,2,2,3,8,4,3,8,8,1,5,4,4,3,1,9,1,887
user_81628,5,8,5,4,8,1,7,3,7,10,8,2,3,6,5,2,3,7,4,10,6,5,10,6,2,9,2,4,7,10,6,7,7,3,6,5,10,4,3,10,7,8,1,4,4,2,1,6,8,10,887
user_56744,4,2,5,4,8,5,5,10,6,2,2,3,1,6,10,2,6,2,2,6,5,2,4,8,4,6,2,5,5,7,6,3,8,8,2,7,1,9,2,8,3,8,3,2,2,8,6,6,9,6,888
user_52224,1,3,10,8,2,1,6,2,7,5,9,10,1,7,9,6,1,6,9,2,6,7,7,7,8,5,6,9,4,3,3,10,7,2,9,4,2,10,7,2,6,6,5,1,6,7,7,2,6,6,888
user_22853,7,4,2,1,1,3,7,3,4,10,3,10,5,1,4,8,7,9,2,3,8,10,5,2,10,7,8,7,5,9,6,7,5,6,5,6,3,6,1,2,3,7,5,4,10,5,3,7,4,7,888
user_13098,6,5,4,6,3,7,2,5,1,9,10,7,2,4,1,5,4,4,8,4,10,4,8,3,8,9,9,6,4,8,9,5,1,5,5,8,10,9,1,3,10,1,8,4,2,10,10,2,9,6,888
user_64232,6,2,10,6,7,1,4,7,7,2,5,9,7,4,7,8,9,1,8,9,5,10,3,6,7,4,3,10,3,8,6,4,6,4,5,8,8,6,8,2,4,8,6,2,9,10,1,3,5,9,889
user_93809,4,4,4,8,4,8,2,10,5,8,9,7,10,5,9,5,4,3,7,5,10,4,8,1,3,7,3,8,10,3,8,9,2,2,1,3,1,8,3,1,6,4,2,2,6,4,4,7,3,1,889
user_75338,10,4,7,6,1,5,2,7,10,5,1,9,2,2,2,7,2,2,7,1,2,5,8,6,2,9,3,7,2,9,3,5,9,7,8,8,8,8,4,3,4,10,3,4,5,10,7,8,6,8,889
user_78160,3,1,3,1,1,6,1,2,7,3,1,6,3,9,8,10,3,4,10,3,6,1,4,2,3,1,4,9,1,9,2,4,7,4,8,7,5,2,9,9,1,7,8,1,1,1,3,2,10,8,889
