user_id,item_1,item_2,item_3,item_4,item_5,item_6,item_7,item_8,item_9,item_10,item_11,item_12,item_13,item_14,item_15,item_16,item_17,item_18,item_19,item_20,item_21,item_22,item_23,item_24,item_25,item_26,item_27,item_28,item_29,item_30,item_31,item_32,item_33,item_34,item_35,item_36,item_37,item_38,item_39,item_40,item_41,item_42,item_43,item_44,item_45,item_46,item_47,item_48,item_49,item_50,item_51,item_52,item_53,item_54,item_55,item_56,item_57,item_58,item_59,item_60,item_61,item_62,item_63,item_64,item_65,item_66,item_67,item_68,item_69,item_70,item_71,item_72,item_73,item_74,item_75,item_76,item_77,item_78,item_79,item_80,item_81,item_82,item_83,item_84,item_85,item_86,item_87,item_88,item_89,item_90,item_91,item_92,item_93,item_94,item_95,item_96,item_97,item_98,item_99,item_100,groupId
user_90495,8,9,6,4,3,2,8,10,4,3,2,5,6,9,4,3,2,4,6,1,2,5,5,6,4,9,8,5,7,6,4,7,2,8,5,2,5,1,5,3,7,3,1,9,1,8,3,9,6,4,5,6,1,6,4,2,8,2,10,2,5,4,8,4,1,5,7,5,7,3,4,1,5,9,6,7,4,1,6,2,8,10,3,6,8,10,3,2,1,7,4,9,5,10,2,5,6,6,7,4,764
user_35230,4,5,8,6,8,2,2,6,1,7,7,3,7,9,3,8,2,6,3,3,5,10,6,3,6,9,2,6,5,5,10,7,6,6,9,2,1,5,3,5,2,3,4,7,5,5,10,7,9,3,6,10,4,7,4,5,10,3,4,7,3,6,4,9,5,8,2,2,8,5,1,4,3,7,2,10,5,10,2,2,10,10,10,4,6,10,1,8,2,4,2,6,8,9,6,8,4,4,4,8,765
user_38801,10,9,5,3,4,7,8,7,5,4,5,6,4,1,4,4,2,2,7,3,10,5,8,5,1,4,7,6,9,9,4,8,10,9,10,6,9,8,10,9,9,9,4,1,3,6,1,2,5,3,3,5,2,9,10,10,7,6,1,1,10,5,5,7,6,4,4,7,6,4,3,2,3,1,9,10,10,6,8,4,3,3,9,7,5,3,2,2,8,10,2,6,5,4,3,10,8,8,9,10,765
user_29890,4,3,8,6,5,6,8,2,3,8,4,1,1,10,5,5,5,7,7,5,1,2,2,4,10,5,6,3,5,2,3,7,9,2,6,10,9,7,5,10,7,1,7,2,7,7,5,8,7,6,8,7,6,4,9,9,9,9,2,10,5,1,6,7,9,5,8,1,7,7,1,5,7,8,6,4,1,8,4,6,10,6,8,9,8,5,6,5,5,8,1,5,5,8,6,5,9,10,2,8,766
user_48596,4,2,8,8,7,5,10,4,1,3,1,4,8,7,2,9,8,2,4,5,4,10,2,1,2,6,7,9,10,7,9,2,5,6,8,8,7,1,10,10,3,5,8,5,7,4,10,1,1,8,2,2,4,7,3,6,8,6,6,6,7,10,1,1,4,7,7,6,9,4,5,1,7,6,6,3,1,4,5,1,7,2,6,9,8,1,2,1,7,6,10,4,3,2,1,2,1,2,8,7,766
user_54907,5,1,10,2,4,6,1,8,2,7,5,3,3,5,10,6,1,7,6,8,6,2,10,6,4,5,8,4,1,3,2,6,5,6,9,10,7,1,5,4,2,8,10,5,7,7,5,3,2,3,5,6,6,3,2,5,5,2,6,2,1,9,3,1,3,1,8,7,4,4,6,5,2,7,9,6,5,7,7,1,4,9,1,4,9,9,7,1,6,10,2,7,7,8,9,2,2,5,3,2,766
user_51815,7,9,1,6,1,10,2,7,6,6,8,9,1,6,6,5,1,5,4,1,4,4,8,1,1,4,8,3,7,2,3,1,7,7,10,7,6,1,8,8,6,6,3,4,7,2,10,7,2,5,8,5,1,1,5,2,9,3,1,5,8,1,9,6,1,2,6,3,7,2,2,6,3,6,10,4,9,9,2,3,4,10,4,3,9,9,2,4,9,2,6,4,7,2,3,7,7,4,9,5,766
user_83548,10,5,6,6,8,4,3,5,4,1,4,9,5,7,10,6,10,1,8,3,8,1,10,6,9,3,8,9,5,10,10,1,4,3,10,4,10,1,6,8,8,2,4,5,6,9,1,9,7,2,2,8,8,7,10,5,7,3,2,2,2,7,2,10,8,2,8,10,5,9,4,10,4,6,8,3,6,5,8,4,5,1,2,7,10,1,5,9,8,10,2,10,7,6,2,2,8,3,3,3,767
user_72357,1,5,7,2,5,8,1,4,8,4,10,5,4,7,10,3,4,1,3,5,8,7,9,9,4,4,7,9,5,9,4,9,7,3,9,2,9,5,7,7,2,4,10,1,3,2,6,4,4,1,9,7,8,2,3,2,5,6,7,8,2,6,9,8,5,4,9,2,3,2,9,4,3,9,7,3,1,7,8,2,5,5,9,7,1,7,3,5,10,8,9,9,3,6,6,2,6,5,1,9,767
user_57936,3,10,4,9,2,4,10,5,9,8,2,5,6,8,5,9,5,5,5,9,3,1,9,7,4,1,1,9,5,8,5,2,8,3,4,7,2,2,4,9,10,1,1,10,8,4,7,1,3,1,3,10,9,2,2,10,8,6,2,1,2,4,9,9,8,2,4,5,1,5,3,5,6,1,3,5,10,7,4,9,6,1,8,2,5,6,3,8,3,9,7,3,1,10,4,2,3,1,3,8,767
user_89694,2,5,6,5,6,2,1,8,5,5,8,7,9,4,2,3,10,3,1,2,4,3,5,3,6,5,10,3,9,8,5,7,1,7,6,5,4,1,2,4,3,8,2,6,4,4,4,10,5,5,5,5,2,5,10,5,2,2,9,10,10,8,4,5,4,2,7,2,2,4,3,3,4,5,3,1,6,7,5,9,7,7,8,3,9,10,9,5,8,10,8,3,4,5,4,7,1,9,4,10,767
user_84967,3,9,5,7,2,5,2,3,3,2,2,10,2,8,2,9,2,3,10,2,5,1,8,10,9,7,7,4,8,3,6,7,2,6,9,2,3,9,3,5,5,7,7,4,4,5,6,8,10,1,10,6,10,6,4,3,4,5,1,6,2,10,5,4,10,10,2,9,5,6,8,5,5,7,4,9,3,9,9,4,6,1,7,7,9,4,1,6,5,3,9,10,1,6,10,3,1,10,10,7,768
user_83660,5,9,1,9,8,9,1,5,5,3,2,8,4,9,9,3,7,4,10,4,6,3,8,9,9,10,8,7,4,8,8,10,6,6,1,9,1,10,2,3,8,6,6,3,1,6,9,1,1,5,8,7,8,5,6,8,7,7,1,3,1,6,10,10,7,2,8,8,8,6,10,6,2,8,1,2,1,5,9,4,3,6,7,9,10,9,10,1,3,9,8,3,8,1,4,7,1,2,9,4,768
user_22372,8,9,1,9,9,10,1,10,6,10,4,7,8,7,1,7,2,6,5,5,3,10,6,1,8,7,4,10,1,4,5,7,2,10,4,9,4,3,1,1,9,6,9,4,3,3,4,9,10,10,1,2,3,3,7,1,7,6,8,1,9,4,2,3,4,10,10,3,4,3,2,1,9,6,1,7,10,1,6,9,8,5,8,8,4,10,8,2,8,7,10,6,10,5,10,7,3,1,4,7,769
user_59971,5,3,10,4,5,2,5,9,5,2,4,5,9,2,4,1,6,2,6,9,10,6,3,5,5,7,2,1,8,2,1,5,2,1,7,6,10,10,3,7,6,8,5,1,5,3,4,3,4,8,4,8,4,1,5,5,7,7,5,6,7,6,7,7,10,9,6,1,4,9,9,8,10,2,3,8,7,7,1,8,5,2,10,4,7,1,1,6,2,2,3,6,7,5,9,6,6,5,5,3,769
user_16643,4,1,10,1,10,3,5,1,7,6,2,7,2,9,9,3,10,6,10,10,6,3,5,1,7,9,1,8,6,1,9,1,7,4,7,10,2,4,9,10,5,6,4,2,3,2,10,5,9,4,9,2,8,4,6,10,5,5,7,6,10,5,2,7,2,7,6,9,10,3,8,6,1,3,3,5,8,6,10,2,5,5,7,1,9,8,1,7,10,4,10,1,3,6,2,5,3,7,7,4,770
user_98303,8,3,5,10,7,7,4,9,2,5,3,10,3,2,8,7,8,4,4,5,3,7,2,6,2,3,4,1,7,1,7,8,10,5,3,1,9,7,6,9,8,1,1,8,3,10,4,9,5,10,5,9,1,2,2,9,3,9,6,1,6,1,10,5,5,2,2,5,7,1,8,9,2,10,10,9,10,9,3,4,4,8,4,2,3,5,2,6,2,2,4,6,2,2,10,4,1,5,10,3,770
user_69813,1,10,3,4,3,10,1,6,10,6,4,2,5,9,2,2,10,2,6,1,7,8,6,4,7,9,4,5,7,8,8,7,3,9,4,9,2,3,3,9,1,4,5,2,9,7,7,3,3,6,8,3,5,2,9,2,4,3,5,6,2,10,7,10,8,6,3,9,10,9,3,8,9,6,7,9,5,9,3,2,2,4,7,3,9,4,10,5,2,6,1,6,8,2,4,2,6,6,1,2,771
user_92184,10,3,6,10,7,1,4,10,8,4,4,2,6,4,4,7,7,4,5,1,6,7,4,7,10,9,2,2,6,3,9,4,6,6,9,9,5,1,4,3,6,3,4,6,3,6,5,4,8,3,7,4,5,4,10,10,4,8,8,1,9,1,8,3,7,10,8,10,10,8,2,7,7,1,6,10,1,6,6,9,8,7,8,9,5,7,3,8,10,9,6,6,8,6,1,2,8,2,9,4,771
user_27203,9,1,1,8,7,8,1,5,6,10,8,10,1,3,6,8,6,2,6,7,9,8,5,3,4,4,9,3,3,1,9,6,7,1,1,1,8,5,7,1,1,4,5,9,10,5,5,9,9,5,6,10,4,3,2,2,9,10,10,9,9,7,5,2,9,1,6,2,1,1,8,4,3,8,4,5,4,10,2,10,10,1,10,4,8,10,3,3,2,5,2,4,1,9,1,1,5,8,6,8,771
user_23738,1,9,8,6,1,3,2,2,8,8,7,8,2,9,6,8,5,7,4,2,5,3,2,1,3,4,5,3,2,1,5,7,7,6,8,7,2,4,4,3,8,7,2,1,4,8,3,9,2,8,8,10,9,5,7,5,2,5,3,10,7,9,1,5,10,2,2,5,2,4,8,9,7,4,9,3,10,9,2,2,10,4,10,4,10,10,4,10,1,7,10,4,10,8,3,6,6,7,7,6,771
user_96521,3,7,10,8,6,9,3,10,3,8,5,10,9,4,8,2,8,5,3,1,6,8,2,7,8,1,3,2,10,6,7,7,8,8,8,4,6,9,6,10,4,2,4,3,3,3,10,9,6,6,4,7,7,8,5,4,4,8,5,4,4,7,4,9,8,1,4,6,6,2,3,7,5,5,9,1,1,6,9,4,2,2,2,4,7,1,8,1,9,10,8,9,9,7,10,10,10,2,2,7,772
user_59558,3,4,4,10,8,9,3,5,5,7,10,8,5,4,7,1,2,7,5,9,2,5,4,4,5,8,7,2,6,4,7,4,2,9,6,6,3,5,7,9,10,7,6,3,3,5,7,3,3,2,3,4,6,2,8,10,9,9,5,1,1,9,3,6,1,4,7,8,7,3,9,6,7,2,5,9,4,6,4,8,8,10,7,1,10,9,9,4,7,9,8,4,10,10,7,3,1,9,6,9,772
user_98262,5,4,6,5,7,2,1,8,3,1,10,6,4,3,7,9,7,7,3,6,4,2,4,10,7,5,6,9,6,10,3,9,2,5,8,1,2,1,1,2,6,5,2,5,7,5,1,5,2,8,7,4,8,7,9,8,3,8,3,2,5,4,2,6,1,8,2,8,6,6,1,3,9,5,8,4,6,7,1,2,9,5,3,9,2,8,1,9,10,8,10,6,1,5,10,5,1,8,2,3,773
user_71825,9,8,6,7,10,8,1,1,2,8,1,5,6,5,2,8,1,5,9,4,8,4,4,3,6,3,9,8,2,9,5,9,1,3,10,9,7,9,9,6,9,6,3,5,9,9,8,4,2,9,7,9,7,4,7,7,10,5,7,6,7,5,3,9,7,3,1,2,8,3,10,4,8,5,1,2,9,1,10,5,2,2,8,5,2,10,8,1,7,4,9,8,10,2,2,1,5,2,2,7,773
user_92690,4,8,6,5,3,1,3,7,10,5,10,9,5,10,10,5,6,1,4,10,5,4,1,6,1,7,8,7,10,10,4,9,10,8,1,9,8,10,5,10,7,3,6,3,7,5,6,9,2,7,7,8,8,10,3,8,7,5,6,9,5,5,6,8,1,7,9,2,10,1,6,4,6,8,2,5,3,5,9,5,8,1,2,4,10,2,10,4,1,2,3,10,5,4,5,7,10,10,2,9,774
user_81464,7,9,9,8,9,4,8,9,7,1,10,3,4,9,10,4,9,8,7,9,10,2,9,6,4,7,6,10,1,9,8,6,10,8,3,8,10,9,7,2,3,4,5,4,6,3,9,8,7,3,8,3,9,6,6,8,7,9,10,3,3,5,7,5,3,4,4,6,3,5,6,7,2,1,4,6,9,2,3,9,1,3,3,1,7,8,9,4,3,6,4,4,6,9,3,3,7,5,3,9,774
user_11685,5,7,8,3,6,5,3,1,9,6,9,5,6,2,7,4,3,6,4,2,2,6,8,2,3,7,4,9,9,7,8,6,7,6,4,3,1,3,7,3,2,7,5,3,7,4,6,3,5,8,9,4,10,1,8,1,5,6,4,9,6,4,3,10,6,3,7,6,3,4,1,8,8,9,2,3,2,2,2,9,9,4,2,4,1,10,10,9,2,7,9,1,1,8,7,10,6,3,6,3,774
user_59701,2,10,7,5,5,1,6,4,9,9,3,7,9,5,6,5,6,5,9,2,4,10,10,1,7,1,3,6,10,2,6,8,2,10,2,9,7,6,8,6,6,9,10,6,9,6,3,1,7,9,10,4,5,3,8,2,10,9,4,10,4,2,9,7,4,6,3,3,1,10,8,7,4,10,5,9,6,10,2,3,5,9,7,6,10,7,1,10,1,3,3,8,10,10,3,5,2,5,3,5,774
user_23663,1,8,2,3,10,8,9,1,10,2,10,6,7,4,5,4,9,10,10,9,9,4,9,8,5,2,10,8,1,10,9,4,5,9,3,6,3,5,8,5,1,6,8,2,1,7,5,2,2,7,10,8,2,4,9,4,5,9,1,8,7,6,3,1,10,5,7,6,6,7,6,3,2,7,5,9,8,6,8,7,9,7,4,2,9,8,2,3,6,3,5,2,9,7,5,3,6,1,2,10,774
user_44869,9,7,8,4,9,6,3,2,2,5,7,8,3,9,5,8,8,10,8,9,1,8,4,4,10,2,7,7,4,9,1,9,4,10,7,1,1,9,8,7,5,9,10,8,10,9,6,5,1,3,10,7,9,6,9,7,2,6,2,3,3,4,6,6,6,2,10,8,1,2,2,8,10,1,9,2,9,2,6,1,1,10,2,9,4,7,3,3,1,2,4,6,5,6,4,2,6,10,5,9,774
user_80853,8,4,1,10,5,10,10,6,3,8,8,5,3,2,8,8,9,3,7,4,10,7,4,5,10,1,10,4,3,7,3,8,10,7,7,8,6,6,8,4,6,8,1,2,10,2,4,9,6,10,3,2,4,2,6,10,7,3,10,2,4,6,7,8,8,7,2,9,10,1,3,4,9,4,9,3,7,4,7,8,4,3,6,9,5,1,6,3,9,6,9,3,8,8,7,7,5,9,9,8,774
user_53365,3,9,2,1,9,7,2,8,5,7,8,2,1,9,8,1,8,3,3,7,8,8,10,10,7,7,1,10,3,10,3,8,6,9,8,7,2,2,6,7,9,1,1,8,6,1,10,7,10,6,8,10,4,5,9,5,7,6,9,10,6,7,10,5,1,3,3,9,4,6,1,7,2,3,7,7,3,4,7,6,2,1,1,1,6,7,3,9,9,7,3,2,6,8,6,6,6,5,6,10,774
user_95532,5,5,9,5,6,8,4,4,2,7,2,9,3,2,10,7,10,6,2,1,4,5,7,3,5,1,8,7,10,3,9,4,1,6,10,8,1,3,1,3,10,1,7,9,2,6,6,3,1,10,5,4,9,5,9,2,9,10,5,2,6,4,3,8,6,4,4,9,2,2,4,2,2,8,6,4,2,8,10,8,3,4,5,10,6,10,6,5,1,6,8,4,4,9,1,6,3,10,9,9,775
user_37052,4,10,8,9,8,7,7,3,2,4,2,4,7,2,6,9,2,1,5,10,2,7,1,3,8,10,7,3,10,2,1,8,5,3,4,10,3,5,1,9,1,1,10,2,8,8,2,5,10,3,8,6,6,7,1,6,10,6,7,9,9,2,10,2,10,6,8,9,3,7,3,7,7,9,4,9,10,3,10,6,4,2,6,5,1,10,10,7,7,10,6,7,6,7,1,2,1,6,3,8,775
user_24881,3,2,6,8,4,2,2,10,8,5,8,1,10,1,4,6,7,8,3,2,2,4,1,6,4,4,8,6,10,4,3,3,8,5,10,9,4,9,7,1,8,1,10,2,7,6,8,8,9,1,6,8,8,2,7,2,8,8,2,4,10,1,5,8,3,8,6,4,7,3,6,1,1,5,7,4,5,6,8,10,7,2,7,10,4,1,9,8,7,8,2,9,2,8,10,7,6,5,2,3,775
user_98416,8,10,5,5,3,5,4,3,10,6,10,1,7,3,3,8,9,8,4,1,5,10,9,4,7,2,4,8,1,7,7,9,9,9,3,7,4,4,5,4,3,1,8,9,1,5,3,5,4,8,1,8,9,1,10,4,9,2,7,6,8,10,9,3,8,3,7,8,8,1,10,7,3,8,10,4,9,8,10,5,3,6,1,3,6,2,3,1,2,8,7,9,3,2,2,7,4,9,3,9,775
user_38774,9,10,3,2,1,3,3,8,3,7,3,1,7,9,4,3,2,6,5,2,7,4,2,2,3,8,2,3,7,9,3,8,6,3,5,6,2,2,9,3,6,1,2,8,4,9,8,6,8,3,7,3,10,6,6,8,5,5,8,2,5,10,2,1,5,5,9,7,9,7,8,9,5,9,3,10,10,10,6,2,2,5,5,1,10,1,1,4,2,2,7,5,6,10,10,2,5,9,3,8,775
user_98309,2,7,3,3,5,4,4,7,2,10,8,3,6,5,5,8,8,7,4,4,4,1,2,2,8,5,6,2,5,9,9,5,8,5,1,7,4,4,2,2,3,6,1,2,4,3,4,4,7,10,10,8,10,5,9,10,4,6,6,3,1,5,1,10,6,5,6,7,7,7,10,9,1,9,5,6,3,1,1,7,10,4,6,6,2,1,9,6,9,6,4,3,10,7,10,3,9,2,4,2,775
user_88838,9,3,3,6,8,2,8,6,4,5,6,1,5,5,6,6,1,4,7,8,1,1,2,9,7,5,9,7,5,1,9,5,7,7,9,2,10,5,8,6,3,2,6,4,10,3,8,8,10,2,5,9,7,8,4,5,2,4,10,6,5,5,2,2,7,9,10,4,2,8,8,1,7,2,8,3,10,4,7,1,3,9,7,6,1,4,3,5,6,6,2,6,2,1,3,4,8,5,3,3,775
user_54032,9,7,2,7,2,6,10,2,2,7,6,6,6,9,7,10,4,2,1,1,2,8,8,5,10,3,1,8,3,2,4,3,9,1,5,6,10,3,4,8,1,2,5,6,10,6,9,8,2,10,3,6,4,8,6,8,7,10,9,4,9,9,1,3,6,9,7,10,1,3,3,8,1,5,3,4,3,1,6,9,3,3,7,2,2,6,7,4,3,1,1,1,5,1,2,6,10,5,6,3,775
user_64494,2,2,2,4,8,6,2,2,8,9,2,6,7,8,3,5,3,5,6,1,8,9,6,7,4,6,10,2,4,5,2,3,5,10,8,10,1,2,8,4,4,6,4,8,1,1,2,3,6,4,3,9,2,9,3,1,10,1,2,1,3,1,6,10,7,8,6,3,2,10,6,1,8,4,1,7,7,10,7,4,2,2,5,4,3,8,10,8,1,10,8,10,3,7,7,3,4,2,1,8,776
user_48819,4,6,8,9,9,8,6,10,3,9,6,2,3,9,9,1,6,2,8,7,8,8,4,7,6,6,6,5,1,8,4,4,6,9,3,7,7,1,3,3,5,9,10,5,8,2,10,9,1,5,8,3,9,3,1,10,6,7,1,10,5,4,10,4,6,6,3,6,5,7,9,10,6,9,6,1,6,8,8,10,9,4,5,1,7,4,1,4,3,4,5,4,6,2,5,3,3,6,2,9,776
user_95829,4,2,7,1,8,10,5,5,4,2,9,9,3,4,4,1,8,5,1,1,1,9,3,8,6,5,3,5,8,10,4,4,10,8,2,8,9,1,4,9,4,6,4,5,5,10,8,9,1,3,4,8,3,4,8,1,1,7,2,5,5,2,4,10,10,2,1,1,2,7,2,7,10,1,10,6,4,1,9,6,3,2,4,7,5,5,6,3,4,8,5,6,6,6,2,2,7,7,4,5,777
user_83525,8,7,8,7,3,6,5,10,5,10,1,1,6,7,6,6,7,4,10,10,7,6,6,10,6,4,3,5,1,8,2,2,5,2,4,4,10,9,9,4,9,6,1,3,7,10,6,8,2,7,5,9,3,2,5,2,7,6,10,3,9,5,8,8,8,1,1,3,9,10,10,1,3,6,8,10,4,6,8,3,8,3,7,4,10,5,8,3,5,10,2,8,1,5,3,5,6,9,10,10,777
user_36085,8,8,2,2,2,10,6,9,1,9,1,2,2,7,3,10,1,10,7,7,7,10,3,3,10,5,2,8,8,5,9,3,9,2,6,4,2,3,5,6,10,1,6,7,7,4,10,5,1,5,10,9,8,3,3,5,6,7,6,3,3,5,5,9,5,1,7,3,6,9,4,6,9,9,2,4,10,1,5,7,10,4,4,2,5,6,4,1,9,4,6,9,7,6,10,9,1,8,5,5,777
user_78157,3,4,3,8,2,3,10,4,9,9,8,4,7,10,10,4,10,1,5,6,1,9,9,3,7,10,7,9,6,7,8,8,10,2,10,4,10,8,8,3,7,8,7,1,5,7,7,7,6,1,6,3,1,1,7,6,6,6,8,6,1,2,8,8,10,9,3,2,1,7,6,5,10,9,3,8,10,10,2,1,6,2,10,4,7,5,10,6,3,2,7,5,4,8,4,4,3,3,8,9,777
user_17343,4,10,2,6,4,6,1,5,2,1,1,3,7,8,5,5,6,9,9,9,10,9,8,8,2,6,5,4,10,2,5,9,6,5,2,4,5,7,3,5,5,10,6,6,2,5,8,5,4,6,2,8,10,6,8,4,2,5,2,5,4,8,8,10,3,8,4,8,10,8,4,10,8,9,9,5,8,4,1,6,6,4,4,5,4,3,2,8,7,6,5,3,8,4,4,7,8,7,2,8,777
user_17474,5,1,10,6,4,1,1,4,4,1,10,9,5,7,2,2,4,3,8,9,5,3,4,10,8,1,5,1,6,7,10,1,8,2,7,7,4,5,4,9,7,3,6,2,7,1,1,8,5,1,9,3,3,10,10,10,6,8,8,8,10,2,3,9,7,4,1,6,9,10,7,9,7,9,10,6,3,10,9,3,10,6,5,1,7,10,8,6,2,7,10,4,8,7,4,4,10,8,5,5,777
user_46067,3,7,9,8,4,7,1,1,3,6,3,9,4,6,5,2,6,6,3,10,1,4,2,2,10,7,9,2,6,1,6,4,7,9,2,4,5,7,10,4,6,4,8,2,4,1,3,7,9,8,4,10,7,7,3,6,6,2,4,5,2,6,3,7,2,8,7,2,9,6,3,2,4,3,10,3,3,6,9,1,10,4,10,4,4,2,10,1,10,2,6,3,5,1,9,8,2,4,2,3,777
user_16287,7,8,9,8,2,9,7,2,5,10,6,3,4,5,10,6,1,5,2,1,2,5,5,3,3,7,3,5,6,1,7,6,5,7,1,10,8,9,6,5,3,9,6,2,5,5,10,3,10,6,2,6,7,9,9,2,9,6,1,3,2,1,3,9,1,2,9,9,10,5,2,5,4,8,2,7,3,8,1,9,5,6,3,8,10,3,8,3,2,10,4,1,7,10,5,7,2,5,7,7,777
user_74342,4,5,6,9,1,1,8,10,1,10,1,5,5,4,7,8,10,5,5,4,8,10,4,5,1,7,7,6,2,7,8,10,8,6,8,1,3,5,7,8,5,10,4,7,7,2,4,9,2,3,8,1,10,8,3,4,6,3,2,4,8,4,10,2,6,7,2,3,1,3,5,5,8,9,4,5,1,3,5,7,5,8,7,2,4,3,7,5,9,7,6,4,1,9,6,1,3,1,7,1,778
user_65421,7,8,4,4,1,8,3,9,4,1,2,6,2,7,7,1,8,4,10,8,5,3,3,6,5,1,5,9,6,7,10,4,3,6,4,1,2,4,5,10,4,4,9,5,10,8,9,2,1,7,9,5,3,2,6,5,5,10,2,4,5,1,1,7,8,8,6,7,3,7,1,6,3,2,1,6,5,2,10,7,9,7,4,9,8,2,1,8,4,5,5,1,4,1,1,1,8,1,7,1,778
user_17921,6,4,2,6,3,9,7,5,10,7,5,9,4,1,3,4,7,4,10,6,2,9,2,7,6,7,9,5,3,4,1,6,5,1,9,10,1,2,1,6,3,8,7,5,4,5,3,8,10,4,5,7,4,6,10,4,6,6,5,10,1,7,9,4,2,7,2,8,5,6,7,10,1,5,8,5,2,5,4,10,6,5,1,10,5,9,6,4,5,3,2,9,6,3,8,4,10,6,7,6,778
user_59662,7,6,5,1,1,8,3,6,3,4,8,7,7,9,10,3,3,8,9,8,5,7,5,1,9,4,9,3,10,5,5,6,9,7,4,1,10,9,6,4,9,2,9,3,8,10,5,4,2,10,9,2,9,7,2,10,1,3,1,10,6,6,4,4,3,5,10,2,10,4,7,10,1,6,4,4,3,8,10,5,6,9,3,3,1,7,1,6,4,4,2,5,3,8,10,6,1,8,7,3,778
user_13317,8,8,4,2,1,10,7,3,8,5,10,6,8,1,1,1,6,2,9,9,4,7,8,2,5,8,5,5,10,8,5,4,7,6,10,9,8,8,1,2,8,2,7,10,7,8,5,8,1,7,3,9,6,3,10,4,4,2,5,7,10,2,5,1,4,8,10,2,9,7,5,8,9,5,9,8,3,2,6,7,2,7,9,1,5,2,6,8,9,10,4,2,3,6,10,10,3,5,4,4,778
user_24577,6,2,4,7,8,1,9,2,3,6,6,2,2,3,7,8,4,4,8,4,6,4,2,2,1,3,10,8,4,3,7,10,9,1,6,2,9,7,7,6,9,7,6,3,4,5,8,4,6,6,10,3,3,1,2,2,1,6,4,6,8,10,10,5,8,7,10,5,10,8,1,9,7,5,3,6,9,4,6,8,4,6,8,3,4,3,9,9,7,9,6,10,3,2,2,9,6,3,8,4,778
user_17793,4,2,10,3,1,9,5,1,7,5,7,2,1,7,9,8,10,3,5,1,7,4,3,2,9,8,1,6,9,2,7,8,8,2,5,7,1,9,6,3,10,4,8,10,4,10,5,7,2,6,5,1,9,1,4,8,7,3,7,6,2,2,10,1,3,6,7,7,3,7,1,9,5,2,2,6,9,3,4,5,7,10,4,4,7,6,6,3,2,7,10,1,5,8,8,7,9,10,5,2,778
user_46808,9,5,7,6,7,1,6,1,9,7,9,6,7,5,4,7,5,7,3,1,2,2,2,10,8,8,4,6,8,7,5,3,10,8,8,9,7,7,4,5,6,4,3,8,6,3,9,4,2,8,1,1,4,8,6,7,5,1,6,7,9,9,5,9,7,7,10,2,3,2,3,1,9,7,6,8,7,5,6,9,10,3,4,1,10,7,9,7,1,8,4,1,4,10,1,8,9,8,8,2,778
user_86858,5,9,5,2,6,1,2,5,5,7,6,1,7,3,10,9,4,4,2,8,5,2,1,8,7,4,2,9,3,4,4,4,6,5,10,1,10,6,5,10,3,9,3,4,6,8,3,3,9,8,1,5,8,10,9,8,10,2,7,5,8,5,7,9,4,10,8,10,3,10,6,8,10,2,1,8,4,9,8,10,3,2,3,9,1,6,10,6,2,6,2,8,6,6,9,8,2,5,1,7,779
user_45525,3,5,2,10,8,6,5,4,4,7,2,3,9,2,10,10,6,1,4,10,8,6,3,1,9,9,6,7,10,4,6,3,5,4,8,8,9,5,2,7,8,7,9,4,5,5,6,2,2,7,4,9,7,10,9,2,8,8,8,10,6,4,10,1,9,1,7,7,6,4,8,9,7,10,5,1,10,7,4,9,2,6,5,3,3,4,6,6,4,5,1,2,6,3,9,2,3,1,1,1,779
user_30688,10,3,4,6,10,1,7,1,5,4,4,1,10,6,4,10,4,8,5,2,4,6,10,2,2,10,9,6,2,5,2,6,6,10,4,9,6,7,4,7,10,2,2,8,5,4,2,9,7,8,10,4,8,6,3,6,9,8,3,7,10,5,6,10,6,4,6,8,1,1,4,10,4,2,9,6,1,6,10,6,3,1,2,6,8,4,8,10,4,5,4,7,1,7,3,1,4,6,4,6,779
user_74558,8,1,10,2,4,6,7,10,9,3,7,9,5,5,9,2,9,9,1,8,1,10,6,3,10,1,3,1,2,5,10,10,8,8,6,2,4,9,9,2,7,8,8,7,5,4,2,6,10,8,3,6,5,8,8,8,6,3,1,1,10,9,6,5,3,6,4,1,3,4,8,7,4,6,10,2,3,1,4,7,4,2,10,1,5,5,5,1,8,6,5,2,1,1,6,7,7,8,6,9,779
user_68759,5,6,3,7,6,6,6,1,5,9,3,2,7,1,10,5,9,6,7,1,6,4,4,1,7,7,4,4,2,9,9,7,1,3,10,5,10,5,8,10,1,8,8,3,1,1,3,6,2,6,3,8,10,2,3,6,10,9,3,3,8,10,5,1,5,10,6,10,8,2,6,6,7,6,4,9,6,4,8,5,2,8,9,3,6,1,5,4,1,9,10,4,1,1,8,3,9,9,7,9,780
user_68597,1,1,3,3,8,3,8,1,9,3,7,3,7,10,3,7,5,4,8,1,6,3,7,2,6,5,7,8,3,6,6,1,6,2,9,7,5,10,6,8,2,7,9,1,7,10,9,5,7,2,9,1,6,9,7,8,1,4,10,7,7,1,9,6,6,3,5,6,1,10,7,6,6,9,10,7,7,4,6,6,5,9,4,10,4,5,4,7,2,5,3,2,6,5,6,10,3,3,3,5,780
